Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+08:00,31.56236669279804,32.42173683860085,31.48424023758535,32.22642517089844,22619278,0.0,0.0
2020-01-03 00:00:00+08:00,32.73423360247672,32.812357070079685,32.109233940775994,32.26548385620117,18365021,0.0,0.0
2020-01-06 00:00:00+08:00,32.22642664076279,32.46080005665168,31.52330341287646,31.952991485595703,10968773,0.0,0.0
2020-01-07 00:00:00+08:00,31.913921356201172,32.382671088738384,31.796736158231244,31.913921356201172,7883831,0.0,0.0
2020-01-08 00:00:00+08:00,31.367053141570064,31.562364797544426,31.05455329992334,31.171741485595703,12287126,0.0,0.0
2020-01-09 00:00:00+08:00,31.40611617741506,31.67955131501582,31.367054440646307,31.64048957824707,8394502,0.0,0.0
2020-01-10 00:00:00+08:00,31.64048644246141,31.718609908256354,31.406113064857383,31.523298263549805,9081046,0.0,0.0
2020-01-13 00:00:00+08:00,31.640487091379548,32.2654837712148,31.56236362398236,32.10923385620117,11261448,0.0,0.0
2020-01-14 00:00:00+08:00,32.49985675585488,32.49985675585488,31.796736617228035,31.992048263549805,11006001,0.0,0.0
2020-01-15 00:00:00+08:00,32.07017587193881,32.18736406695472,31.562367314048913,31.757678985595703,10910072,0.0,0.0
2020-01-16 00:00:00+08:00,31.992052009644343,31.992052009644343,31.523302215452524,31.83580207824707,11690458,0.0,0.0
2020-01-17 00:00:00+08:00,31.87486281788973,32.18736267089844,31.562365945100495,32.18736267089844,14502635,0.0,0.0
2020-01-20 00:00:00+08:00,32.538925671782856,32.577987410048294,31.757678985595703,31.757678985595703,21989230,0.0,0.0
2020-01-21 00:00:00+08:00,31.249862487864736,31.757673945380187,30.82017747470042,30.937362670898438,17621497,0.0,0.0
2020-01-22 00:00:00+08:00,30.937363781070324,31.796736818456253,30.937363781070324,31.601425170898438,13155526,0.0,0.0
2020-01-23 00:00:00+08:00,31.71861251544173,31.71861251544173,30.89830413629089,31.210803985595703,15616315,0.0,0.0
2020-01-24 00:00:00+08:00,31.445176611872064,31.484238347023066,30.898303379099982,31.171741485595703,3326980,0.0,0.0
2020-01-29 00:00:00+08:00,30.78111668601447,30.78111668601447,30.07799356640054,30.390493392944336,22628929,0.0,0.0
