Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+08:00,6.656037105504053,6.753740755886878,6.59497303376249,6.71710205078125,38330250,0.0,0.0
2020-01-03 00:00:00+08:00,6.778164942038951,6.79037740327221,6.546119006485654,6.607183933258057,50440714,0.0,0.0
2020-01-06 00:00:00+08:00,6.582759098404267,6.582759098404267,6.27743658354234,6.411778926849365,67720573,0.0,0.0
2020-01-07 00:00:00+08:00,6.423990411285128,6.594971430308101,6.41177794932032,6.533906936645508,49351089,0.0,0.0
2020-01-08 00:00:00+08:00,6.326287352161303,6.521694622946171,6.314074889100967,6.485055923461914,28067889,0.0,0.0
2020-01-09 00:00:00+08:00,6.5949718394329215,6.692674598586437,6.558333140962452,6.656035900115967,42028972,0.0,0.0
2020-01-10 00:00:00+08:00,6.704888820648193,6.76595244865302,6.643823882340064,6.704888820648193,33900190,0.0,0.0
2020-01-13 00:00:00+08:00,6.778164928127457,6.8148036220550905,6.680461307552751,6.765951156616211,35285026,0.0,0.0
2020-01-14 00:00:00+08:00,6.82701667189147,6.82701667189147,6.594971590342769,6.680461883544922,46431322,0.0,0.0
2020-01-15 00:00:00+08:00,6.607183933258057,6.70488755403329,6.472841618479992,6.607183933258057,40253644,0.0,0.0
2020-01-16 00:00:00+08:00,6.643823630935951,6.973572363543887,6.582758694938536,6.924720764160156,104389869,0.0,0.0
2020-01-17 00:00:00+08:00,6.924720197271857,7.254468902885103,6.778165411118289,7.168977737426758,145425868,0.0,0.0
2020-01-20 00:00:00+08:00,7.327745049408382,7.63306746862197,7.291106359102751,7.523151397705078,153152941,0.0,0.0
2020-01-21 00:00:00+08:00,7.596430128034182,7.608643026972688,7.168977791651038,7.291107654571533,131292291,0.0,0.0
2020-01-22 00:00:00+08:00,7.3277469420456365,7.449875941274996,7.254469542508021,7.401024341583252,56751451,0.0,0.0
2020-01-23 00:00:00+08:00,7.327746170813727,7.37659776536393,6.936932540876691,7.059061527252197,131751045,0.0,0.0
