Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+08:00,130.08320221164524,133.72055752869701,128.26453185596054,133.05052185058594,8129308,0.0,0.0
2020-01-03 00:00:00+08:00,134.29489354033322,137.16648778023048,128.83886740566507,129.41317749023438,12238889,0.0,0.0
2020-01-06 00:00:00+08:00,129.41318006226166,129.41318006226166,123.66999146832386,124.43575286865234,11701984,0.0,0.0
2020-01-07 00:00:00+08:00,126.25444787335068,127.9774077064526,124.24434023947073,125.87157440185547,7589643,0.0,0.0
2020-01-08 00:00:00+08:00,122.99995772668969,127.11591254062625,120.12836338287592,126.54158782958984,7561057,0.0,0.0
2020-01-09 00:00:00+08:00,129.2217611759267,135.25211295194046,127.30736471406111,134.96495056152344,11596359,0.0,0.0
2020-01-10 00:00:00+08:00,137.26222134777018,138.21941958479977,135.63498726595705,135.92214965820312,7837664,0.0,0.0
2020-01-13 00:00:00+08:00,137.16650578360012,139.8466636804169,136.87934340078306,139.46377563476562,6417965,0.0,0.0
2020-01-14 00:00:00+08:00,141.0910226011583,142.81398245037016,135.25212177498466,136.20932006835938,7902601,0.0,0.0
2020-01-15 00:00:00+08:00,135.92214883522593,138.5065811384205,132.38051830079735,135.15638732910156,6661440,0.0,0.0
2020-01-16 00:00:00+08:00,136.4964580763587,137.07076818630333,133.52913805508314,134.77349853515625,4488508,0.0,0.0
2020-01-17 00:00:00+08:00,135.92212713308948,136.49645182240414,134.1991676708291,136.01785278320312,4227980,0.0,0.0
2020-01-20 00:00:00+08:00,135.73071127893274,136.11358472680735,134.0077515521254,134.390625,4738969,0.0,0.0
2020-01-21 00:00:00+08:00,132.57194430552948,136.40073692085164,131.61474615169897,131.80618286132812,7219723,0.0,0.0
2020-01-22 00:00:00+08:00,133.05054267891563,139.55949301168297,132.66766926168182,138.41085815429688,8912191,0.0,0.0
2020-01-23 00:00:00+08:00,136.4964508684644,138.60228370509503,132.28477058951967,135.25209045410156,8622350,0.0,0.0
2020-01-24 00:00:00+08:00,135.92214879245623,136.68791029833963,134.00775233059065,134.96495056152344,2850281,0.0,0.0
2020-01-29 00:00:00+08:00,130.17894978988042,135.63497638199578,129.41318834056767,132.5719451904297,7205535,0.0,0.0
2020-01-30 00:00:00+08:00,130.84899142704063,132.8591134955853,120.89413595826106,122.71280670166016,12403596,0.0,0.0
2020-01-31 00:00:00+08:00,125.39296320512136,126.82876049372963,121.18128969796861,121.27700805664062,6198608,0.0,0.0
2020-02-03 00:00:00+08:00,119.64978284745655,125.58440915555312,117.35250555621674,122.90425109863281,9243679,0.0,0.0
2020-02-04 00:00:00+08:00,124.3400392607091,129.50891825934823,124.14860254350438,128.83888244628906,9253030,0.0,0.0
2020-02-05 00:00:00+08:00,131.136148583798,131.42331095438854,124.14859905929076,125.39295959472656,10563700,0.0,0.0
2020-02-06 00:00:00+08:00,127.4987929963515,127.4987929963515,121.3727305663137,125.48868560791016,12217500,0.0,0.0
2020-02-07 00:00:00+08:00,124.3400392737636,124.3400392737636,120.41553545075634,120.98985290527344,12532565,0.0,0.0
2020-02-10 00:00:00+08:00,119.64978233152134,122.71281383807101,116.58675082497165,121.8513412475586,8783771,0.0,0.0
2020-02-11 00:00:00+08:00,123.47857025739617,125.58440341816811,122.52137203834658,124.531494140625,9221428,0.0,0.0
2020-02-12 00:00:00+08:00,125.20153225965377,129.12603626602748,124.62720747545958,127.4988021850586,8407397,0.0,0.0
2020-02-13 00:00:00+08:00,128.64744399792414,129.22176881269974,125.77584913541972,126.35017395019531,7343311,0.0,0.0
2020-02-14 00:00:00+08:00,126.35015723110249,126.73303065316523,123.95716182899828,124.7229232788086,8528712,0.0,0.0
2020-02-17 00:00:00+08:00,124.4357641419368,129.50891744732203,123.9571650490832,128.26455688476562,8332745,0.0,0.0
2020-02-18 00:00:00+08:00,125.87156318215763,126.35016228170956,119.74549324732438,122.04277038574219,16426643,0.0,0.0
2020-02-19 00:00:00+08:00,123.3828365685864,124.81863380377871,122.5213640697449,124.05288696289062,5376126,0.0,0.0
2020-02-20 00:00:00+08:00,124.43576142988131,125.87155867714918,122.80852747078139,125.39295959472656,5634207,0.0,0.0
2020-02-21 00:00:00+08:00,124.2443148018033,126.1587109787011,122.71279201801158,123.38282775878906,6376984,0.0,0.0
2020-02-24 00:00:00+08:00,120.8941359107821,123.47856813669205,119.93693770817208,122.52136993408203,6361009,0.0,0.0
2020-02-25 00:00:00+08:00,122.5213672836231,127.6902316236269,120.89413329552451,127.59452056884766,12593616,0.0,0.0
2020-02-26 00:00:00+08:00,122.5213776357955,125.39297242413446,121.56417937301585,122.90425109863281,13867637,0.0,0.0
2020-02-27 00:00:00+08:00,121.85133408940854,122.52136990996658,120.51125514544974,122.42565155029297,8417576,0.0,0.0
2020-02-28 00:00:00+08:00,118.69257076987516,119.74548727581366,114.86377816439531,116.01241302490234,17343807,0.0,0.0
2020-03-02 00:00:00+08:00,115.34237575270653,124.05288466012249,115.34237575270653,121.9470443725586,13643673,0.0,0.0
2020-03-03 00:00:00+08:00,124.14859571061444,127.30735249053916,121.56416365637949,121.9470443725586,11543570,0.0,0.0
2020-03-04 00:00:00+08:00,122.71281436721415,124.62721089277346,119.64978284745655,122.90425109863281,6635089,0.0,0.0
2020-03-05 00:00:00+08:00,124.2443406388294,127.020209830309,123.57430475871573,126.35017395019531,10098629,0.0,0.0
2020-03-06 00:00:00+08:00,124.05289370441831,126.15872684266944,122.23420834426257,123.09569549560547,14209991,0.0,0.0
2020-03-09 00:00:00+08:00,116.29957673987565,120.22408774542642,115.34237857740753,117.25677490234375,13137759,0.0,0.0
2020-03-10 00:00:00+08:00,122.52136277966926,124.24432236489528,116.96961060757857,122.99996185302734,13534373,0.0,0.0
2020-03-11 00:00:00+08:00,124.14860159383258,125.10579977821939,119.6497730483516,119.93693542480469,7488979,0.0,0.0
2020-03-12 00:00:00+08:00,117.73537569122513,117.9268124053584,109.59919119223802,111.22642517089844,16788664,0.0,0.0
2020-03-13 00:00:00+08:00,96.2941369882835,114.5766210582624,96.2941369882835,113.42798614501953,21363956,0.0,0.0
2020-03-16 00:00:00+08:00,110.07778584785022,111.03498398565762,98.11280912525781,98.87857055664062,20796922,0.0,0.0
2020-03-17 00:00:00+08:00,103.66457063884927,110.26923254590287,97.82565562687925,100.41009521484375,27733878,0.0,0.0
2020-03-18 00:00:00+08:00,98.87857585777601,102.42020623640241,87.00931685205431,88.44511413574219,27573881,0.0,0.0
2020-03-19 00:00:00+08:00,95.71981706845729,95.9112537814572,86.14783536161156,90.69452667236328,21602969,0.0,0.0
2020-03-20 00:00:00+08:00,92.17819033402868,98.59141540527344,91.02954810294119,98.59141540527344,20568837,0.0,0.0
2020-03-23 00:00:00+08:00,89.97663252705166,94.18830614846095,89.97663252705166,91.60386657714844,14267440,0.0,0.0
2020-03-24 00:00:00+08:00,97.63421008651689,99.26144400015527,95.28907756930117,98.97428894042969,16049910,0.0,0.0
2020-03-25 00:00:00+08:00,103.85600371339005,106.2489991906571,99.26144947590026,104.81320190429688,17388441,0.0,0.0
2020-03-26 00:00:00+08:00,102.99452970426604,107.01476671508253,101.17585157814739,102.89881134033203,10843406,0.0,0.0
2020-03-27 00:00:00+08:00,107.01475832709025,107.11047668352171,100.5058078499561,102.51592254638672,9768864,0.0,0.0
2020-03-30 00:00:00+08:00,100.41009252139654,100.50581088071438,95.71981988639465,97.53849792480469,8536292,0.0,0.0
2020-03-31 00:00:00+08:00,100.31437641521782,100.7929755253995,98.01709922577717,99.9314956665039,5494931,0.0,0.0
2020-04-01 00:00:00+08:00,99.26145250835094,104.81320510635435,98.59141667538354,99.83577728271484,10704340,0.0,0.0
2020-04-02 00:00:00+08:00,98.68713031035084,103.18596611129321,98.68713031035084,102.99452209472656,6664751,0.0,0.0
2020-04-03 00:00:00+08:00,101.55873146767544,103.18597285200154,100.79297725991286,101.84589385986328,4055438,0.0,0.0
2020-04-06 00:00:00+08:00,104.33461081764915,105.67468984835274,103.09025015281514,105.29180908203125,6349644,0.0,0.0
2020-04-07 00:00:00+08:00,108.16339387564824,111.03498840332031,107.87623150174402,111.03498840332031,10469481,0.0,0.0
2020-04-08 00:00:00+08:00,111.89646444052845,111.89646444052845,107.01475536903706,107.39762878417969,4993702,0.0,0.0
2020-04-09 00:00:00+08:00,109.12059651692708,109.50347726351995,106.63188261833766,107.68479919433594,8796741,0.0,0.0
2020-04-14 00:00:00+08:00,109.0248679409594,109.0248679409594,102.99451682995017,105.19607543945312,10387753,0.0,0.0
2020-04-15 00:00:00+08:00,107.68479057620488,109.98206756906569,106.34471172179921,106.63187408447266,12498294,0.0,0.0
2020-04-16 00:00:00+08:00,106.44042822520997,108.5462684749185,103.37739715652388,105.00463104248047,9729115,0.0,0.0
2020-04-17 00:00:00+08:00,107.49337049267271,110.84356449534747,107.49337049267271,108.16340637207031,9964815,0.0,0.0
2020-04-20 00:00:00+08:00,107.68479914855145,108.83343408499887,106.34472018746757,107.49336242675781,3811344,0.0,0.0
2020-04-21 00:00:00+08:00,106.72759685601069,107.2061959450511,100.69724541296455,103.28168487548828,9862054,0.0,0.0
2020-04-22 00:00:00+08:00,102.70737416511462,102.70737416511462,99.07001792872005,102.32449340820312,7046557,0.0,0.0
2020-04-23 00:00:00+08:00,103.4731197146032,104.33459951983085,99.54860871616887,101.3672866821289,7211271,0.0,0.0
2020-04-24 00:00:00+08:00,102.13303368247743,102.13303368247743,99.26143940121368,101.94159698486328,5776745,0.0,0.0
2020-04-27 00:00:00+08:00,102.80307920031899,105.1003561411053,102.51591684415493,104.3345947265625,7256938,0.0,0.0
2020-04-28 00:00:00+08:00,104.33461078207128,105.10037231445312,101.65445272157804,105.10037231445312,5879238,0.0,0.0
2020-04-29 00:00:00+08:00,105.48323055905828,107.68478916989069,104.62175808797288,105.38751220703125,3636282,0.0,0.0
