Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+08:00,2.8128750391925657,2.9916595912649377,2.8128750391925657,2.878429412841797,6980200,0.0,0.0
2020-01-03 00:00:00+08:00,2.8963085241456947,2.9380247190504827,2.8426730916449503,2.8724706172943115,2153384,0.0,0.0
2020-01-06 00:00:00+08:00,2.806916375879005,2.8486328571017867,2.7234836976037204,2.747321605682373,4736000,0.0,0.0
2020-01-07 00:00:00+08:00,2.7830783016102556,2.8009565895165123,2.747321441627479,2.777118682861328,1884500,0.0,0.0
2020-01-08 00:00:00+08:00,2.771159382229706,2.771159382229706,2.6817670890925673,2.7413618564605713,5057839,0.0,0.0
2020-01-09 00:00:00+08:00,2.7532809406168965,2.7592405597216993,2.7175240784989176,2.747321605682373,1825700,0.0,0.0
2020-01-10 00:00:00+08:00,2.7413617231849297,2.8247943934439235,2.717523817396646,2.8009564876556396,3659500,0.0,0.0
2020-01-13 00:00:00+08:00,2.7711594104766846,2.800956652379283,2.7354025496914054,2.7711594104766846,2751488,0.0,0.0
2020-01-14 00:00:00+08:00,2.8247943934439235,2.8247943934439235,2.7651996289732135,2.8009564876556396,3365500,0.0,0.0
2020-01-15 00:00:00+08:00,2.7711592475054108,2.8247943934439235,2.7711592475054108,2.8009564876556396,1491760,0.0,0.0
2020-01-16 00:00:00+08:00,2.7890376646186787,2.812875571516852,2.7711593765301816,2.8069162368774414,1492616,0.0,0.0
2020-01-17 00:00:00+08:00,2.84863287997143,2.8724707882414604,2.800956779261088,2.8605518341064453,2698162,0.0,0.0
2020-01-20 00:00:00+08:00,2.860551766352708,2.860551766352708,2.824794620624308,2.8486328125,1609529,0.0,0.0
2020-01-21 00:00:00+08:00,2.854592056544911,2.854592056544911,2.7294429029869702,2.7413618564605713,3558500,0.0,0.0
2020-01-22 00:00:00+08:00,2.6877269117682885,2.717524155627164,2.651969764465177,2.6936862468719482,1059000,0.0,0.0
2020-01-23 00:00:00+08:00,2.6579291112849384,2.6758073989335713,2.5446989142193166,2.562577486038208,1920683,0.0,0.0
2020-01-24 00:00:00+08:00,2.5506585328823665,2.6519694926218884,2.502982436088743,2.562577486038208,416120,0.0,0.0
2020-01-29 00:00:00+08:00,2.443387570256456,2.4910633809275677,2.407630712253122,2.4374282360076904,1909070,0.0,0.0
2020-01-30 00:00:00+08:00,2.491063777519798,2.491063777519798,2.3539958000183105,2.3539958000183105,1993000,0.0,0.0
2020-01-31 00:00:00+08:00,2.4016715225099268,2.4016715225099268,2.2646032744130085,2.2884411811828613,3179380,0.0,0.0
2020-02-03 00:00:00+08:00,2.2884412490509014,2.401671593736026,2.240765434097279,2.3003602027893066,9360720,0.0,0.0
2020-02-04 00:00:00+08:00,2.300359960218522,2.407630674637712,2.300359960218522,2.3897523880004883,2881762,0.0,0.0
2020-02-05 00:00:00+08:00,2.4374284467409355,2.4553067352031857,2.377833536164513,2.4076309204101562,4243000,0.0,0.0
2020-02-06 00:00:00+08:00,2.4433879438189665,2.467225852799031,2.407631080348869,2.46126651763916,3692450,0.0,0.0
2020-02-07 00:00:00+08:00,2.449347496032715,2.461266450196147,2.407631014375561,2.449347496032715,2820489,0.0,0.0
2020-02-10 00:00:00+08:00,2.449347400439193,2.449347400439193,2.389752631947906,2.4076309204101562,1767000,0.0,0.0
2020-02-11 00:00:00+08:00,2.4612661413432466,2.4731850940110243,2.4016713780043566,2.4374282360076904,1672085,0.0,0.0
2020-02-12 00:00:00+08:00,2.455306898308999,2.4791448072890634,2.4374286086590953,2.46126651763916,2799500,0.0,0.0
2020-02-13 00:00:00+08:00,2.47914443540302,2.520860911945565,2.443387577296659,2.4553065299987793,3456000,0.0,0.0
2020-02-14 00:00:00+08:00,2.485103952987419,2.562577284492262,2.46126604855058,2.479144334793091,6608436,0.0,0.0
2020-02-17 00:00:00+08:00,2.5208607417063083,2.5566175973979304,2.449347030323064,2.5327796936035156,3279500,0.0,0.0
2020-02-18 00:00:00+08:00,2.5029825429030925,2.54469902281391,2.45530672824517,2.4731853008270264,2418426,0.0,0.0
2020-02-19 00:00:00+08:00,2.4791443658052934,2.532779793544236,2.4791443658052934,2.508941888809204,1746500,0.0,0.0
2020-02-20 00:00:00+08:00,2.5387394830838694,2.544698817349806,2.443387577296659,2.4553065299987793,2195462,0.0,0.0
2020-02-21 00:00:00+08:00,2.4731853008270264,2.485104254491507,2.44338777458069,2.4731853008270264,3268500,0.0,0.0
2020-02-24 00:00:00+08:00,2.461266000742411,2.461266000742411,2.3659142427620727,2.4135901927948,3696000,0.0,0.0
2020-02-25 00:00:00+08:00,2.413590292963615,2.419549627119275,2.3539953884706777,2.3897523880004883,2692574,0.0,0.0
2020-02-26 00:00:00+08:00,2.3837931156158447,2.44934750586296,2.353995730087675,2.3837931156158447,1711644,0.0,0.0
2020-02-27 00:00:00+08:00,2.4016718781540742,2.5029828548431396,2.377833825769105,2.5029828548431396,3076000,0.0,0.0
2020-02-28 00:00:00+08:00,2.4374284452929555,2.502982548509292,2.401671584219425,2.4910635948181152,16960000,0.0,0.0
2020-03-02 00:00:00+08:00,2.4731852666385707,2.6221723274701683,2.425509452639702,2.592374801635742,8206000,0.0,0.0
2020-03-03 00:00:00+08:00,2.640050981152235,2.640050981152235,2.5029828548431396,2.5029828548431396,3405000,0.0,0.0
2020-03-04 00:00:00+08:00,2.50298251416362,2.568536900650697,2.4612663189020623,2.526820421218872,3650000,0.0,0.0
2020-03-05 00:00:00+08:00,2.544699199069387,2.544699199069387,2.46126651763916,2.46126651763916,3306207,0.0,0.0
2020-03-06 00:00:00+08:00,2.4493472209053913,2.4612661737300057,2.395711791109501,2.4016714096069336,3629648,0.0,0.0
2020-03-09 00:00:00+08:00,2.3897526767360393,2.401671630657679,2.26460337638855,2.26460337638855,5911000,0.0,0.0
2020-03-10 00:00:00+08:00,2.2526843547821045,2.282481738690902,2.222886970873307,2.2526843547821045,5703295,0.0,0.0
2020-03-11 00:00:00+08:00,2.2944010430278143,2.2944010430278143,2.1513734363140573,2.228846788406372,2981500,0.0,0.0
2020-03-12 00:00:00+08:00,2.2169275008453684,2.2169275008453684,2.1156162531616802,2.145413637161255,4229742,0.0,0.0
2020-03-13 00:00:00+08:00,2.0262240347287688,2.0858188007739735,1.9129938371577506,2.0500619411468506,10918600,0.0,0.0
2020-03-16 00:00:00+08:00,2.050061737764828,2.050061737764828,1.8236013650894165,1.8236013650894165,8373344,0.0,0.0
2020-03-17 00:00:00+08:00,1.889155864715576,1.889155864715576,1.889155864715576,1.8891558647155762,0,0.0,0.0
2020-03-18 00:00:00+08:00,1.8831964959032996,1.9666291702170717,1.7938042027676964,1.7997636795043945,7808904,0.0,0.0
2020-03-19 00:00:00+08:00,1.871277672298452,1.871277672298452,1.716331124305725,1.716331124305725,7291440,0.0,0.0
2020-03-20 00:00:00+08:00,1.7938039850229455,1.8593582211691817,1.7461281769165917,1.8236013650894165,9667179,0.0,0.0
2020-03-23 00:00:00+08:00,1.8474394583128546,1.889155936762627,1.7759257388306111,1.7938041687011719,12492272,0.0,0.0
2020-03-24 00:00:00+08:00,1.8057232066983249,1.8951155023318125,1.8057232066983249,1.8295611143112183,8124460,0.0,0.0
2020-03-25 00:00:00+08:00,1.8951155621518605,1.954710333065226,1.84148012624469,1.9070345163345337,17132791,0.0,0.0
2020-03-26 00:00:00+08:00,1.9010751022562637,1.9845077843004364,1.865318238523047,1.9606698751449585,11082100,0.0,0.0
2020-03-27 00:00:00+08:00,1.9845073884449278,2.06794019593166,1.9666289601445819,2.0202643871307373,9380788,0.0,0.0
2020-03-30 00:00:00+08:00,1.9964266727045819,2.008345626887255,1.9070345163345337,1.9070345163345337,5507428,0.0,0.0
2020-03-31 00:00:00+08:00,1.9070342652532302,1.9725885046270206,1.9070342652532302,1.9666290283203125,5543408,0.0,0.0
2020-04-01 00:00:00+08:00,1.9725884855622657,1.9904669143095983,1.9189531993202682,1.9427911043167114,7138256,0.0,0.0
2020-04-02 00:00:00+08:00,1.9368316783232993,1.9368316783232993,1.865317961478376,1.9308722019195557,2155982,0.0,0.0
2020-04-03 00:00:00+08:00,1.9368316783232993,1.972588536745761,1.9189532491120684,1.9308722019195557,3862099,0.0,0.0
